post_id,text,post_text,time,image,video,comments,shares,reaction_count,week_day,hour,thích,yêu thích,haha,wow,thương thương,buồn,phẫn nộ,length_text,emoji_count
826299775521004,"CÙNG ĐÚNG - CÙNG SAI

Đúng hay sai có ranh giới rất mong manh, vì còn xét trên quan điểm gì, góc nhìn nào, hệ quy chiếu ra sao,... Có những thứ tưởng chừng rành rành trước mắt, cơ mà đối phương lại đưa ra một kết luận hoặc hành động khiến bạn hú hồn.

Dạy cho các bé cấp 1, mình hay dùng hoạt động kinh điển ""số 6 hay số 9"" để nói lên sự đa dạng trong góc nhìn. Cuối hoạt động, câu trả lời ""Cả hai cùng sai"" hoặc ""Cả hai cùng đúng"" đều phản ánh bản chất của hoạt động này, nhưng mình thích cách trả lời thứ hai hơn.

Cùng đúng - sự thừa nhận quan điểm: Tôi và bạn cùng khác nhau, tôi tôn trọng điều đó, chúng ta đúng trên phương diện của mỗi người. Cùng đúng còn cho thấy một vấn đề có thể có nhiều đáp án, chúng ta đều đúng, và ngoài kia cũng có thể có muôn vàn cách đúng khác nữa.

Cùng sai - cũng là sự thừa nhận sự khác nhau ở góc nhìn, nhưng có gì đó hơi cay cú, có chút tiêu cực hoặc vẫn đang chờ đợi một chân lý nào đó bên ngoài cặp đôi.

Tranh luận cho ra kết quả ai đúng, ai sai hoặc nghiễm nhiên mặc định một ai đó luôn đúng, người còn lại nhận sai cho xong chuyện, đều không phải là cách hay. Đã gọi là mâu thuẫn, nghĩa là có gì đó gai gai trong lòng, trước tiên cần được giãi bày (có thể không ngay lập tức, nhưng vẫn lựa lúc thích hợp để nói ra). Nói trên tinh thần để thấu hiểu, và còn là chất liệu để mỗi người tự phản tư, hoàn thiện mình.

(via Đào Lê Tâm An - Group Hai Chiều)","CÙNG ĐÚNG - CÙNG SAI

Đúng hay sai có ranh giới rất mong manh, vì còn xét trên quan điểm gì, góc nhìn nào, hệ quy chiếu ra sao,... Có những thứ tưởng chừng rành rành trước mắt, cơ mà đối phương lại đưa ra một kết luận hoặc hành động khiến bạn hú hồn.

Dạy cho các bé cấp 1, mình hay dùng hoạt động kinh điển ""số 6 hay số 9"" để nói lên sự đa dạng trong góc nhìn. Cuối hoạt động, câu trả lời ""Cả hai cùng sai"" hoặc ""Cả hai cùng đúng"" đều phản ánh bản chất của hoạt động này, nhưng mình thích cách trả lời thứ hai hơn.

Cùng đúng - sự thừa nhận quan điểm: Tôi và bạn cùng khác nhau, tôi tôn trọng điều đó, chúng ta đúng trên phương diện của mỗi người. Cùng đúng còn cho thấy một vấn đề có thể có nhiều đáp án, chúng ta đều đúng, và ngoài kia cũng có thể có muôn vàn cách đúng khác nữa.

Cùng sai - cũng là sự thừa nhận sự khác nhau ở góc nhìn, nhưng có gì đó hơi cay cú, có chút tiêu cực hoặc vẫn đang chờ đợi một chân lý nào đó bên ngoài cặp đôi.

Tranh luận cho ra kết quả ai đúng, ai sai hoặc nghiễm nhiên mặc định một ai đó luôn đúng, người còn lại nhận sai cho xong chuyện, đều không phải là cách hay. Đã gọi là mâu thuẫn, nghĩa là có gì đó gai gai trong lòng, trước tiên cần được giãi bày (có thể không ngay lập tức, nhưng vẫn lựa lúc thích hợp để nói ra). Nói trên tinh thần để thấu hiểu, và còn là chất liệu để mỗi người tự phản tư, hoàn thiện mình.

(via Đào Lê Tâm An - Group Hai Chiều)",2023-05-15 03:41:59,1,0,22,109,1418,Monday,3,1024.0,376.0,7.0,0.0,7.0,4.0,0.0,1393,0
826163932201255,Vũ trụ bảo ad đăng lại bài này 🥺,Vũ trụ bảo ad đăng lại bài này 🥺,2023-05-14 23:32:18,1,0,84,111,9502,Sunday,23,7012.0,1986.0,347.0,9.0,68.0,80.0,0.0,32,1
825789055572076,"Nhiều khi đối với những lá cờ đỏ, thế giới này mới chính là một bể tô xích 😌","Nhiều khi đối với những lá cờ đỏ, thế giới này mới chính là một bể tô xích 😌",2023-05-14 11:26:21,1,0,190,203,6939,Sunday,11,4806.0,1339.0,704.0,5.0,47.0,38.0,0.0,76,1
825118798972435,“Cách trả thù tốt nhất là không trở thành kẻ đã gây ra vết thương cho bạn.”,“Cách trả thù tốt nhất là không trở thành kẻ đã gây ra vết thương cho bạn.”,2023-05-13 12:24:49,0,0,110,190,4702,Saturday,12,3495.0,1113.0,12.0,3.0,51.0,27.0,1.0,75,0
823728689111446,=)) Ý trời.,=)) Ý trời.,2023-05-11 05:03:00,1,0,455,226,11254,Thursday,5,5155.0,85.0,5866.0,8.0,17.0,123.0,0.0,11,0
823154099168905,"Đừng nghĩ rằng ai đó rồi sẽ thích bạn, nếu bạn cứ tiếp tục trao đi những thứ họ không xem trọng.

- via Whispering Mind - Member HC Group :3","Đừng nghĩ rằng ai đó rồi sẽ thích bạn, nếu bạn cứ tiếp tục trao đi những thứ họ không xem trọng.

- via Whispering Mind - Member HC Group :3",2023-05-10 09:18:30,1,0,175,278,5902,Wednesday,9,4251.0,968.0,34.0,6.0,41.0,601.0,1.0,140,0
822532045897777,Tỉ lệ quan trọng hơn số lượng 🥹,Tỉ lệ quan trọng hơn số lượng 🥹,2023-05-09 10:51:21,1,0,280,324,12136,Tuesday,10,8963.0,1644.0,126.0,13.0,61.0,1327.0,2.0,31,1
821992572618391,"Không bao giờ quá muộn để bắt đầu những việc cần làm và đến những nơi cần đi.
Cùng FWD Tiếp Bước Sống Đầy nào!

#FWDBảohiểmdễhiểu #FWDTiếnbướcsốngđầy #FWDChuyếnxexuyênViệt2023","Không bao giờ quá muộn để bắt đầu những việc cần làm và đến những nơi cần đi.
Cùng FWD Tiếp Bước Sống Đầy nào!

#FWDBảohiểmdễhiểu #FWDTiếnbướcsốngđầy #FWDChuyếnxexuyênViệt2023",2023-05-08 13:00:03,1,0,91,81,6849,Monday,13,5572.0,1216.0,21.0,1.0,36.0,3.0,0.0,175,0
821423639341951,Nghe đồn mấy người lí trí quá thường hay ế =)),Nghe đồn mấy người lí trí quá thường hay ế =)),2023-05-07 13:19:44,1,0,85,39,1598,Sunday,13,554.0,31.0,977.0,0.0,5.0,31.0,0.0,46,0
820769486074033,"""Trên đời này không có hạnh phúc mà cũng chẳng có bất hạnh, chỉ là sự chuyển biến từ trạng thái này sang trạng thái khác. Chỉ có những người nào đã trải qua cảnh khổ cực mới hưởng thụ được cảnh sung sướng. Chỉ có kẻ nào sắp chết mới biết cuộc sống là thiên đường.""

- Bá tước Monte Cristo","""Trên đời này không có hạnh phúc mà cũng chẳng có bất hạnh, chỉ là sự chuyển biến từ trạng thái này sang trạng thái khác. Chỉ có những người nào đã trải qua cảnh khổ cực mới hưởng thụ được cảnh sung sướng. Chỉ có kẻ nào sắp chết mới biết cuộc sống là thiên đường.""

- Bá tước Monte Cristo",2023-05-06 13:19:42,0,0,24,75,1604,Saturday,13,1215.0,366.0,6.0,0.0,12.0,5.0,0.0,288,0
820281646122817,"Cô đơn là một phần của sự tồn tại, nó luôn ở trong mỗi chúng ta.","Cô đơn là một phần của sự tồn tại, nó luôn ở trong mỗi chúng ta.",2023-05-05 18:34:23,1,0,68,100,3589,Friday,18,2656.0,874.0,15.0,2.0,25.0,17.0,0.0,64,0
819495892868059,"Mấy đứa đang dính vào tình yêu à, đừng cố gắng giấu nữa, vì ai nhìn cũng biết cả thôi =)))))","Mấy đứa đang dính vào tình yêu à, đừng cố gắng giấu nữa, vì ai nhìn cũng biết cả thôi =)))))",2023-05-04 12:54:16,1,0,849,251,10039,Thursday,12,4093.0,559.0,5233.0,9.0,55.0,89.0,1.0,92,0
818109346340047,"Lễ ở nhà nhớ nhau được rùi, ra đường nóng quá nóng 🥹","Lễ ở nhà nhớ nhau được rùi, ra đường nóng quá nóng 🥹",2023-05-02 09:52:29,1,0,174,68,3653,Tuesday,9,2472.0,710.0,387.0,3.0,38.0,43.0,0.0,52,1
816991366451845,"Nhân ngày Độc lập, tự dưng lại muốn nói về việc một cá nhân cảm thấy ... phụ thuộc hay dựa dẫm vào ai đó thì cũng rất bình thường. Nhu cầu an toàn, nhu cầu thuộc về, biết rằng có ai đó để gắn bó, biết rằng có ai đó luôn có mặt và sẵn sàng ủng hộ sẽ là nguồn năng lượng to lớn để họ bản lĩnh đương đầu với khó khăn ngoài kia.

Một người trưởng thành,Xem thêm sống độc lập, không có nghĩa họ không cần những người khác. Có thể cuộc đời sẽ ""ép"" bạn phải gặp những người khiến niềm tin vụn vỡ, không có nghĩa bạn chỉ luôn cô độc và phải luôn gồng gánh một mình. Bạn sẽ là chỗ dựa cho ai đó, và hi vọng sẽ có một hoặc nhiều người trở thành chỗ dựa cho bạn 🤗

""Nhìn mày tự tin, độc lập vậy mà cũng có lúc yếu lòng hả?"" - ""Ừ, tất nhiên rồi"".

(Đào Lê Tâm An- group Hai Chiều)","Nhân ngày Độc lập, tự dưng lại muốn nói về việc một cá nhân cảm thấy ... phụ thuộc hay dựa dẫm vào ai đó thì cũng rất bình thường. Nhu cầu an toàn, nhu cầu thuộc về, biết rằng có ai đó để gắn bó, biết rằng có ai đó luôn có mặt và sẵn sàng ủng hộ sẽ là nguồn năng lượng to lớn để họ bản lĩnh đương đầu với khó khăn ngoài kia.

Một người trưởng thành,Xem thêm sống độc lập, không có nghĩa họ không cần những người khác. Có thể cuộc đời sẽ ""ép"" bạn phải gặp những người khiến niềm tin vụn vỡ, không có nghĩa bạn chỉ luôn cô độc và phải luôn gồng gánh một mình. Bạn sẽ là chỗ dựa cho ai đó, và hi vọng sẽ có một hoặc nhiều người trở thành chỗ dựa cho bạn 🤗

""Nhìn mày tự tin, độc lập vậy mà cũng có lúc yếu lòng hả?"" - ""Ừ, tất nhiên rồi"".

(Đào Lê Tâm An- group Hai Chiều)",2023-04-30 14:14:16,0,0,103,193,2601,Sunday,14,1730.0,826.0,3.0,2.0,30.0,10.0,0.0,768,1
816925486458433,"Chúng ta sẽ không thật sự được tự do nếu chưa thể giải phóng bản thân khỏi nhà tù của trí óc :)))))

Mừng ngày Thống nhất, bro nào overthinking xuyên lễ giơ tay 🥺","Chúng ta sẽ không thật sự được tự do nếu chưa thể giải phóng bản thân khỏi nhà tù của trí óc :)))))

Mừng ngày Thống nhất, bro nào overthinking xuyên lễ giơ tay 🥺",2023-04-30 11:54:25,1,0,229,303,4624,Sunday,11,3199.0,705.0,460.0,1.0,36.0,223.0,0.0,162,1
815178446633137,"""Không phải các sự kiện khiến ta phiền não, mà là cách ta nhìn nhận chúng.""
Marcus Aurelius","""Không phải các sự kiện khiến ta phiền não, mà là cách ta nhìn nhận chúng.""
Marcus Aurelius",2023-04-27 18:52:58,0,0,48,110,1698,Thursday,18,1348.0,315.0,3.0,2.0,11.0,19.0,0.0,91,0
814916599992655,"Ưu tiên điều gì trong cuộc sống cũng được, nhưng đừng để sức khỏe dưới cùng bạn nhóe =))","Ưu tiên điều gì trong cuộc sống cũng được, nhưng đừng để sức khỏe dưới cùng bạn nhóe =))",2023-04-27 09:06:34,1,0,542,832,10318,Thursday,9,7097.0,2821.0,29.0,2.0,97.0,272.0,0.0,88,0
814360233381625,"Trong khi chúng ta mải mê với những thú vui, thì thời gian vẫn luôn trôi đi.","Trong khi chúng ta mải mê với những thú vui, thì thời gian vẫn luôn trôi đi.",2023-04-26 10:36:50,1,0,182,446,9550,Wednesday,10,6895.0,1376.0,29.0,6.0,37.0,1206.0,1.0,76,0
813919233425725,😏🥱😪🌝🌝🌝,😏🥱😪🌝🌝🌝,2023-04-25 19:05:03,1,0,26,80,3625,Tuesday,19,2432.0,1084.0,39.0,3.0,56.0,11.0,0.0,6,6
813094060174909,Món quà tuyệt vời nhất mà cuộc đời có thể tặng tôi lúc này 🥹,Món quà tuyệt vời nhất mà cuộc đời có thể tặng tôi lúc này 🥹,2023-04-24 14:10:20,1,0,1104,1539,19619,Monday,14,12773.0,6319.0,131.0,3.0,224.0,169.0,0.0,60,1
812907120193603,"“Hãy là thuyền rỗng, biển cả sẽ là của bạn”.

(Hè rồi đi tắm biển và sô đíp thui mọi người =)) )","“Hãy là thuyền rỗng, biển cả sẽ là của bạn”.

(Hè rồi đi tắm biển và sô đíp thui mọi người =)) )",2023-04-24 07:04:59,1,0,163,357,8315,Monday,7,6054.0,2111.0,49.0,5.0,77.0,19.0,0.0,96,0
811746873642961,"""Mình tin rằng việc có cái nhìn đa chiều, soi được nhiều góc cạnh của vấn đề không làm bạn trở nên ba gai, ""gió chiều nào theo chiều đó"".

Có góc nhìn đa chiều để bạn bao dung, lý lẽ, bớt phiến diện, hiểu rằng ""Xem thêmTôi không phải là chân lý"". Bạn vẫn có chính kiến, có hệ quy chiếu, có giá trị, có niềm tin riêng. Bạn sẽ không làm những điều trái với lương tâm của mình, nhưng không vội phán xét ai đó làm khác bạn.""

(Đào Lê Tâm An - Hai Chiều Group)","""Mình tin rằng việc có cái nhìn đa chiều, soi được nhiều góc cạnh của vấn đề không làm bạn trở nên ba gai, ""gió chiều nào theo chiều đó"".

Có góc nhìn đa chiều để bạn bao dung, lý lẽ, bớt phiến diện, hiểu rằng ""Xem thêmTôi không phải là chân lý"". Bạn vẫn có chính kiến, có hệ quy chiếu, có giá trị, có niềm tin riêng. Bạn sẽ không làm những điều trái với lương tâm của mình, nhưng không vội phán xét ai đó làm khác bạn.""

(Đào Lê Tâm An - Hai Chiều Group)",2023-04-22 09:18:42,1,0,74,326,4154,Saturday,9,3049.0,1057.0,9.0,2.0,31.0,6.0,0.0,455,0
810861950398120,"""Mọi thứ bạn tìm kiếm sẽ đến vào lúc bạn không ngờ tới.""
- Haruki Murakami, Kafka Bên Bờ Biển","""Mọi thứ bạn tìm kiếm sẽ đến vào lúc bạn không ngờ tới.""
- Haruki Murakami, Kafka Bên Bờ Biển",2023-04-20 20:22:09,0,0,59,131,2323,Thursday,20,1698.0,581.0,7.0,3.0,20.0,14.0,0.0,93,0
810705723747076,"Hành trình ôm lấy đứa nhóc bên trong chắc hẳn là ko quá xa lạ, nhưng luôn khó khăn với tất cả chúng ta 🥹

In The Mood For Film‎Hai Chiều
20 tháng 4 lúc 16:44 ·","Hành trình ôm lấy đứa nhóc bên trong chắc hẳn là ko quá xa lạ, nhưng luôn khó khăn với tất cả chúng ta 🥹",2023-04-20 14:07:31,1,0,4,58,468,Thursday,14,347.0,65.0,0.0,0.0,5.0,51.0,0.0,159,1
810620867088895,🥹🥹🥹 Nhiều khi ước gì mình tự tin như mấy con mòe.,🥹🥹🥹 Nhiều khi ước gì mình tự tin như mấy con mòe.,2023-04-20 11:05:09,1,0,130,355,5818,Thursday,11,3862.0,1775.0,77.0,0.0,63.0,41.0,0.0,49,3
809525243865124, , ,2023-04-18 17:01:44,1,0,212,360,10798,Tuesday,17,6452.0,3394.0,10.0,3.0,742.0,197.0,0.0,1,0
809295750554740,"Poster của team, ad dẽ cho page công ty =)) lục lại thấy đẹp nên lấy làm cô vơ luôn tội gì :"">","Poster của team, ad dẽ cho page công ty =)) lục lại thấy đẹp nên lấy làm cô vơ luôn tội gì :"">",2023-04-18 07:43:49,1,0,24,1,345,Tuesday,7,226.0,108.0,5.0,1.0,5.0,0.0,0.0,94,0
808912207259761,"| Member HC nói về nỗi cô đơn 🥹 |

(Ad trích lại từ các bài viết của user trong group nhé!)
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
""... những lúc tớ mệt nhất, đau lòng nhất tớ chọn ở một mình, lắm lúc muốn khóc oà cái cho xong mà không rơi nổi một giọt nước mắt nào 👉🏻👈🏻""
- Thảo Vy
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

Còn nhớ hôm gần đây tớ bị chảy máu cam, tớ đã hoảng sợ. Tớ đã không kiềm được mà khóc. Tớ đã tự lẩm nhẩm, liên mồm nói ""Không sao, không sao"", ""Ổn thôi"". Tớ dần bình tĩnh lại và không khóc nữa.
""Không sao, sẽ ổn thôi"" là câu nói mà tớ cho rằng đó không phải là câu nói vô dụng. Vì chính tớ đã luôn nói như vậy với chính bản thân tớ vào những lúc tớ không ổn.
- 3012
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Bản thân bạn đã có một ngày rất mệt mỏi ở nơi công sở, vì từng đồng lương để trang trải cuộc sống.
Bản thân bạn vừa mới phải chấm dứt một mối quan hệ với người bạn từng yêu thương rất nhiều.
Bản thân luôn cố gắng, chăm chỉ nhưng lại chẳng bao giờ được công nhận.
Bản thân bạn đang đơn phương ai đó, cố trao họ những gì bạn nghĩ là tốt nhất nhưng chợt nhận ra, bạn chẳng thể khiến người khác thích mình nếu cứ trao đi những thứ người khác chưa từng coi trọng.
Và nỗi đau cứ tiếp nối với những câu chuyện đời khác nhau.
Đến cuối cùng, bản thân bạn, cô đơn, lặng lẽ ngồi ở đó, chẳng làm gì cả. Khi đau thương quá nhiều, bạn chọn cách im lặng, để nước mắt nói thay những điều đã âm ỉ trong lòng bấy lâu nay.
Nhưng không sao cả, bạn cứ khóc. Khóc từ ngày này sang ngày khác cũng được. Từ tháng này sang tháng khác cũng được. Hay từ năm này sang năm khác. Cứ khóc, cứ viết, cứ ghét, cứ sống thật với chính cảm xúc mình.
Bởi lẽ, đến cuối cùng, chẳng một niềm vui nào trường tồn, chẳng một nỗi buồn nào văng vẳng mãi...""
- Whispering mind
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hôm kia có người bạn qua mạng đã lâu nhắn hỏi tớ, dạo này ổn hong. Vì lúc trước biết tớ hay bị buồn.
Chỉ vài câu hỏi thăm đơn giản từ những người đã lâu hong liên lạc, thậm chí là hong thân thiết mấy. Làm tớ cảm thấy tớ vẫn đang được yêu thương mà.
Tớ đã thôi tìm kiếm sự yêu thương sau nhiều lần bị đối xử hong tốt. Nhưng mà ấy, sống mà hong được nhận và trao tình yêu thì làm sao mà sống, nhỉ.""
- trà chanh
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hello mọi người
Trong đây có ai kiểu như mình, tự nhiên ban ngày đang làm việc cái tự nhiên muốn khóc, cũng ko cần có lí do gì, rồi định tối về khóc một trận cho đã. Ruốc cuộc là ko khóc dc còn khó chịu trong người hơn🥹""
-Nhi Dung
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Không ai quá bận cả, chỉ là vấn đề về sự ưu tiên. Tớ đọc được như vậy trên mạng. Người quen (thân đi) hầu như tớ làm lead trong mối quan hệ, có thể do tính họ quen bị động, nhưng nó khiến tớ cảm thấy không được cần đến. Tớ dừng chủ động, vơi tương tác là tớ sẽ mờ nhạt dần trong cuộc đời họ, họ cũng lâu lâu mới bất chợt nhớ ra tớ.
Có ai bạn bè toàn 2,3 tuần, vài tháng mới nhắn tin, gặp nhau 1 lần không? Bạn thân ấy? Vì tớ thấy mọi người nhắn tin với bạn bè nhiều cực kì, không phải 24/7 nhưng có gì hay gửi nhau, reply story stt nhau, nói chung họ luôn tương tác với nhau khi có thể.
Có thể do tớ không nói chuyện hay lắm, hoặc có vấn đề gì đó ..""
- Ẩn danh

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
🌝🌝🌝 Chúc các cậu ngủ ngon. Buồn gì thì cứ buồn đi, rồi sáng mai tiếp tục đón ngày mới nhé. Sau tất cả, ad hi vọng tất cả chúng ta đều có kết truyện có hậu :"">","| Member HC nói về nỗi cô đơn 🥹 |

(Ad trích lại từ các bài viết của user trong group nhé!)
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
""... những lúc tớ mệt nhất, đau lòng nhất tớ chọn ở một mình, lắm lúc muốn khóc oà cái cho xong mà không rơi nổi một giọt nước mắt nào 👉🏻👈🏻""
- Thảo Vy
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

Còn nhớ hôm gần đây tớ bị chảy máu cam, tớ đã hoảng sợ. Tớ đã không kiềm được mà khóc. Tớ đã tự lẩm nhẩm, liên mồm nói ""Không sao, không sao"", ""Ổn thôi"". Tớ dần bình tĩnh lại và không khóc nữa.
""Không sao, sẽ ổn thôi"" là câu nói mà tớ cho rằng đó không phải là câu nói vô dụng. Vì chính tớ đã luôn nói như vậy với chính bản thân tớ vào những lúc tớ không ổn.
- 3012
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Bản thân bạn đã có một ngày rất mệt mỏi ở nơi công sở, vì từng đồng lương để trang trải cuộc sống.
Bản thân bạn vừa mới phải chấm dứt một mối quan hệ với người bạn từng yêu thương rất nhiều.
Bản thân luôn cố gắng, chăm chỉ nhưng lại chẳng bao giờ được công nhận.
Bản thân bạn đang đơn phương ai đó, cố trao họ những gì bạn nghĩ là tốt nhất nhưng chợt nhận ra, bạn chẳng thể khiến người khác thích mình nếu cứ trao đi những thứ người khác chưa từng coi trọng.
Và nỗi đau cứ tiếp nối với những câu chuyện đời khác nhau.
Đến cuối cùng, bản thân bạn, cô đơn, lặng lẽ ngồi ở đó, chẳng làm gì cả. Khi đau thương quá nhiều, bạn chọn cách im lặng, để nước mắt nói thay những điều đã âm ỉ trong lòng bấy lâu nay.
Nhưng không sao cả, bạn cứ khóc. Khóc từ ngày này sang ngày khác cũng được. Từ tháng này sang tháng khác cũng được. Hay từ năm này sang năm khác. Cứ khóc, cứ viết, cứ ghét, cứ sống thật với chính cảm xúc mình.
Bởi lẽ, đến cuối cùng, chẳng một niềm vui nào trường tồn, chẳng một nỗi buồn nào văng vẳng mãi...""
- Whispering mind
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hôm kia có người bạn qua mạng đã lâu nhắn hỏi tớ, dạo này ổn hong. Vì lúc trước biết tớ hay bị buồn.
Chỉ vài câu hỏi thăm đơn giản từ những người đã lâu hong liên lạc, thậm chí là hong thân thiết mấy. Làm tớ cảm thấy tớ vẫn đang được yêu thương mà.
Tớ đã thôi tìm kiếm sự yêu thương sau nhiều lần bị đối xử hong tốt. Nhưng mà ấy, sống mà hong được nhận và trao tình yêu thì làm sao mà sống, nhỉ.""
- trà chanh
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hello mọi người
Trong đây có ai kiểu như mình, tự nhiên ban ngày đang làm việc cái tự nhiên muốn khóc, cũng ko cần có lí do gì, rồi định tối về khóc một trận cho đã. Ruốc cuộc là ko khóc dc còn khó chịu trong người hơn🥹""
-Nhi Dung
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Không ai quá bận cả, chỉ là vấn đề về sự ưu tiên. Tớ đọc được như vậy trên mạng. Người quen (thân đi) hầu như tớ làm lead trong mối quan hệ, có thể do tính họ quen bị động, nhưng nó khiến tớ cảm thấy không được cần đến. Tớ dừng chủ động, vơi tương tác là tớ sẽ mờ nhạt dần trong cuộc đời họ, họ cũng lâu lâu mới bất chợt nhớ ra tớ.
Có ai bạn bè toàn 2,3 tuần, vài tháng mới nhắn tin, gặp nhau 1 lần không? Bạn thân ấy? Vì tớ thấy mọi người nhắn tin với bạn bè nhiều cực kì, không phải 24/7 nhưng có gì hay gửi nhau, reply story stt nhau, nói chung họ luôn tương tác với nhau khi có thể.
Có thể do tớ không nói chuyện hay lắm, hoặc có vấn đề gì đó ..""
- Ẩn danh

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
🌝🌝🌝 Chúc các cậu ngủ ngon. Buồn gì thì cứ buồn đi, rồi sáng mai tiếp tục đón ngày mới nhé. Sau tất cả, ad hi vọng tất cả chúng ta đều có kết truyện có hậu :"">",2023-04-17 17:14:00,1,0,32,45,705,Monday,17,491.0,192.0,0.0,0.0,12.0,10.0,0.0,3508,7
808787187272263,"Cậu biết đấy, khi cậu suốt ngày than ế lòi thì ở đâu đó vẫn có một người vẫn đang lén lút thích cậu 🥰","Cậu biết đấy, khi cậu suốt ngày than ế lòi thì ở đâu đó vẫn có một người vẫn đang lén lút thích cậu 🥰",2023-04-17 13:33:57,0,0,1274,192,8145,Monday,13,5467.0,1148.0,531.0,78.0,77.0,842.0,2.0,101,1
808692373948411,“Cái gì làm hại tổ ong thì cũng làm hại những con ong” - Marcus Aurelius,“Cái gì làm hại tổ ong thì cũng làm hại những con ong” - Marcus Aurelius,2023-04-17 09:38:16,0,0,20,78,4170,Monday,9,3504.0,126.0,6.0,5.0,10.0,519.0,0.0,72,0
808511723966476,Tức à nha 😒😒😒,Tức à nha 😒😒😒,2023-04-17 02:13:54,1,0,652,298,20734,Monday,2,10979.0,205.0,6740.0,19.0,57.0,2716.0,18.0,13,3
808155527335429,🥰,🥰,2023-04-16 11:29:59,1,0,975,530,16347,Sunday,11,11108.0,4411.0,447.0,14.0,177.0,187.0,3.0,1,1
807527240731591,"""Sự nhạy cảm là con dao hai lưỡi, nó giúp cậu nhìn thấy những điều đẹp nhất trong cuộc sống, nhưng chính nó cũng là một phần nguyên do đẩy cậu xuống vực sâu của những cảm xúc hỗn tạp tồi tệ”","""Sự nhạy cảm là con dao hai lưỡi, nó giúp cậu nhìn thấy những điều đẹp nhất trong cuộc sống, nhưng chính nó cũng là một phần nguyên do đẩy cậu xuống vực sâu của những cảm xúc hỗn tạp tồi tệ”",2023-04-15 09:11:04,0,0,175,449,5290,Saturday,9,3872.0,1223.0,8.0,2.0,43.0,142.0,0.0,190,0
806814670802848,"Khi người ta muốn che đi những giọt nước mắt, thì mình giả vờ không thấy cũng là một hành động tử tế.","Khi người ta muốn che đi những giọt nước mắt, thì mình giả vờ không thấy cũng là một hành động tử tế.",2023-04-14 04:17:50,1,0,201,395,15396,Friday,4,10328.0,4717.0,49.0,8.0,219.0,75.0,0.0,101,0
806541694163479,"Chúc mọi người tối tốt :)) ai ngủ thì ngủ ngon, ai đang cày deadline thì trong hân hoan zui zẻ :3","Chúc mọi người tối tốt :)) ai ngủ thì ngủ ngon, ai đang cày deadline thì trong hân hoan zui zẻ :3",2023-04-13 18:25:16,1,0,95,191,4290,Thursday,18,3191.0,734.0,15.0,3.0,31.0,316.0,0.0,97,0
